# T[MeV]	n[fm^-3]	S [MeV]		Vn [MeV]	Vp [MeV]
0.000000e+00	1.756711e-01	4.545292e+02	3.787749e+02	3.686382e+02
0.000000e+00	1.895443e-01	4.756834e+02	3.980193e+02	3.880891e+02
0.000000e+00	2.045130e-01	4.971283e+02	4.182702e+02	4.086162e+02
0.000000e+00	2.206639e-01	5.187252e+02	4.396780e+02	4.303694e+02
0.000000e+00	2.380902e-01	5.403065e+02	4.624220e+02	4.535258e+02
0.000000e+00	2.568928e-01	5.616824e+02	4.867127e+02	4.782917e+02
0.000000e+00	2.771802e-01	5.826528e+02	5.127939e+02	5.049047e+02
0.000000e+00	2.990698e-01	6.030231e+02	5.409429e+02	5.336339e+02
0.000000e+00	3.226880e-01	6.226205e+02	5.714681e+02	5.647776e+02
0.000000e+00	3.481714e-01	6.413075e+02	6.047040e+02	5.986587e+02
0.000000e+00	3.756673e-01	6.589897e+02	6.410047e+02	6.356185e+02
0.000000e+00	4.053346e-01	6.756169e+02	6.807370e+02	6.760099e+02
0.000000e+00	4.373448e-01	6.911785e+02	7.242742e+02	7.201926e+02
0.000000e+00	4.718830e-01	7.056953e+02	7.719920e+02	7.685294e+02
0.000000e+00	5.091486e-01	7.192106e+02	8.242680e+02	8.213857e+02
0.000000e+00	5.493573e-01	7.317821e+02	8.814819e+02	8.791314e+02
0.000000e+00	5.927413e-01	7.434746e+02	9.440195e+02	9.421445e+02
0.000000e+00	6.395515e-01	7.543551e+02	1.012277e+03	1.010816e+03
0.000000e+00	6.900583e-01	7.644897e+02	1.086665e+03	1.085556e+03
0.000000e+00	7.445538e-01	7.739409e+02	1.167617e+03	1.166799e+03
0.000000e+00	8.033530e-01	7.827672e+02	1.255594e+03	1.255007e+03
0.000000e+00	8.667956e-01	7.910219e+02	1.351089e+03	1.350682e+03
0.000000e+00	9.352484e-01	7.987536e+02	1.454634e+03	1.454362e+03
0.000000e+00	1.009107e+00	8.060061e+02	1.566806e+03	1.566630e+03
0.000000e+00	1.088799e+00	8.128187e+02	1.688230e+03	1.688121e+03
0.000000e+00	1.174784e+00	8.192269e+02	1.819585e+03	1.819520e+03
0.000000e+00	1.267559e+00	8.252623e+02	1.961608e+03	1.961571e+03
0.000000e+00	1.367661e+00	8.309533e+02	2.115101e+03	2.115081e+03
0.000000e+00	1.475668e+00	8.363257e+02	2.280933e+03	2.280923e+03
0.000000e+00	1.592205e+00	8.414023e+02	2.460047e+03	2.460042e+03
0.000000e+00	1.717946e+00	8.462040e+02	2.653464e+03	2.653462e+03
0.000000e+00	1.853616e+00	8.507496e+02	2.862290e+03	2.862290e+03
1.000000e+00	1.000000e-03	4.442720e+00	3.491381e+00	3.296697e+00
1.000000e+00	1.078972e-03	4.792108e+00	3.766221e+00	3.556277e+00
1.000000e+00	1.164181e-03	5.168848e+00	4.062620e+00	3.836231e+00
1.000000e+00	1.256119e-03	5.575062e+00	4.382257e+00	4.138146e+00
1.000000e+00	1.355318e-03	6.013030e+00	4.726941e+00	4.463734e+00
1.000000e+00	1.462351e-03	6.485208e+00	5.098617e+00	4.814835e+00
1.000000e+00	1.577836e-03	6.994236e+00	5.499378e+00	5.193432e+00
1.000000e+00	1.702441e-03	7.542951e+00	5.931479e+00	5.601658e+00
1.000000e+00	1.836887e-03	8.134405e+00	6.397343e+00	6.041808e+00
1.000000e+00	1.981950e-03	8.771875e+00	6.899578e+00	6.516353e+00
1.000000e+00	2.138469e-03	9.458883e+00	7.440988e+00	7.027948e+00
1.000000e+00	2.307349e-03	1.019921e+01	8.024585e+00	7.579450e+00
1.000000e+00	2.489566e-03	1.099691e+01	8.653608e+00	8.173929e+00
1.000000e+00	2.686173e-03	1.185634e+01	9.331536e+00	8.814684e+00
1.000000e+00	2.898306e-03	1.278217e+01	1.006211e+01	9.505259e+00
1.000000e+00	3.127192e-03	1.377941e+01	1.084933e+01	1.024946e+01
1.000000e+00	3.374153e-03	1.485340e+01	1.169750e+01	1.105138e+01
1.000000e+00	3.640618e-03	1.600990e+01	1.261124e+01	1.191539e+01
1.000000e+00	3.928126e-03	1.725504e+01	1.359550e+01	1.284619e+01
1.000000e+00	4.238339e-03	1.859538e+01	1.465558e+01	1.384884e+01
1.000000e+00	4.573051e-03	2.003793e+01	1.579714e+01	1.492872e+01
1.000000e+00	4.934195e-03	2.159019e+01	1.702627e+01	1.609161e+01
1.000000e+00	5.323860e-03	2.326012e+01	1.834944e+01	1.734371e+01
1.000000e+00	5.744297e-03	2.505623e+01	1.977360e+01	1.869162e+01
1.000000e+00	6.197938e-03	2.698757e+01	2.130615e+01	2.014240e+01
1.000000e+00	6.687403e-03	2.906374e+01	2.295498e+01	2.170359e+01
1.000000e+00	7.215523e-03	3.129495e+01	2.472849e+01	2.338323e+01
1.000000e+00	7.785349e-03	3.369202e+01	2.663563e+01	2.518989e+01
1.000000e+00	8.400176e-03	3.626637e+01	2.868592e+01	2.713266e+01
1.000000e+00	9.063558e-03	3.903010e+01	3.088942e+01	2.922122e+01
1.000000e+00	9.779328e-03	4.199594e+01	3.325683e+01	3.146583e+01
1.000000e+00	1.055162e-02	4.517728e+01	3.579944e+01	3.387737e+01
1.000000e+00	1.138491e-02	4.858819e+01	3.852918e+01	3.646732e+01
1.000000e+00	1.228400e-02	5.224338e+01	4.145862e+01	3.924780e+01
1.000000e+00	1.325410e-02	5.615819e+01	4.460094e+01	4.223159e+01
1.000000e+00	1.430081e-02	6.034860e+01	4.796997e+01	4.543207e+01
1.000000e+00	1.543017e-02	6.483115e+01	5.158016e+01	4.886328e+01
1.000000e+00	1.664873e-02	6.962294e+01	5.544653e+01	5.253985e+01
1.000000e+00	1.796352e-02	7.474152e+01	5.958466e+01	5.647702e+01
1.000000e+00	1.938214e-02	8.020484e+01	6.401065e+01	6.069055e+01
1.000000e+00	2.091279e-02	8.603119e+01	6.874101e+01	6.519668e+01
1.000000e+00	2.256432e-02	9.223902e+01	7.379261e+01	7.001210e+01
1.000000e+00	2.434628e-02	9.884687e+01	7.918255e+01	7.515377e+01
1.000000e+00	2.626896e-02	1.058732e+02	8.492803e+01	8.063889e+01
1.000000e+00	2.834348e-02	1.133363e+02	9.104621e+01	8.648470e+01
1.000000e+00	3.058183e-02	1.212540e+02	9.755401e+01	9.270838e+01
1.000000e+00	3.299695e-02	1.296435e+02	1.044679e+02	9.932679e+01
1.000000e+00	3.560280e-02	1.385214e+02	1.118037e+02	1.063563e+02
1.000000e+00	3.841443e-02	1.479033e+02	1.195764e+02	1.138127e+02
1.000000e+00	4.144811e-02	1.578037e+02	1.277995e+02	1.217107e+02
1.000000e+00	4.472136e-02	1.682357e+02	1.364855e+02	1.300638e+02
1.000000e+00	4.825311e-02	1.792113e+02	1.456448e+02	1.388843e+02
1.000000e+00	5.206377e-02	1.907409e+02	1.552862e+02	1.481828e+02
1.000000e+00	5.617536e-02	2.028335e+02	1.654163e+02	1.579682e+02
1.000000e+00	6.061166e-02	2.154968e+02	1.760397e+02	1.682478e+02
1.000000e+00	6.539831e-02	2.287372e+02	1.871588e+02	1.790271e+02
1.000000e+00	7.056296e-02	2.425600e+02	1.987745e+02	1.903105e+02
1.000000e+00	7.613548e-02	2.569698e+02	2.108862e+02	2.021013e+02
1.000000e+00	8.214808e-02	2.719705e+02	2.234926e+02	2.144025e+02
1.000000e+00	8.863550e-02	2.875657e+02	2.365931e+02	2.272182e+02
1.000000e+00	9.563525e-02	3.037585e+02	2.501882e+02	2.405542e+02
1.000000e+00	1.031878e-01	3.205518e+02	2.642820e+02	2.544196e+02
1.000000e+00	1.113368e-01	3.379473e+02	2.788832e+02	2.688288e+02
1.000000e+00	1.201293e-01	3.559445e+02	2.940074e+02	2.838032e+02
1.000000e+00	1.296162e-01	3.745394e+02	3.096792e+02	2.993728e+02
1.000000e+00	1.398523e-01	3.937212e+02	3.259344e+02	3.155790e+02
1.000000e+00	1.508967e-01	4.134694e+02	3.428218e+02	3.324756e+02
1.000000e+00	1.628134e-01	4.337492e+02	3.604061e+02	3.501316e+02
1.000000e+00	1.756711e-01	4.545062e+02	3.787695e+02	3.686329e+02
1.000000e+00	1.895443e-01	4.756616e+02	3.980144e+02	3.880842e+02
1.000000e+00	2.045130e-01	4.971077e+02	4.182657e+02	4.086117e+02
1.000000e+00	2.206639e-01	5.187059e+02	4.396741e+02	4.303654e+02
1.000000e+00	2.380902e-01	5.402887e+02	4.624186e+02	4.535224e+02
1.000000e+00	2.568928e-01	5.616661e+02	4.867097e+02	4.782887e+02
1.000000e+00	2.771802e-01	5.826382e+02	5.127914e+02	5.049022e+02
1.000000e+00	2.990698e-01	6.030100e+02	5.409409e+02	5.336319e+02
1.000000e+00	3.226880e-01	6.226089e+02	5.714665e+02	5.647760e+02
